x,y,z,yaw
-1.126211084878024,-0.54235467389694747,2.8795180722891569,295.71428571428572
-1.0476101311148005,-0.68191862651318602,2.9036144578313254,303.06122448979596
-0.95180744796141792,-0.81028549413473572,2.927710843373494,310.40816326530614
-0.84037611282664582,-0.92534749634414448,2.9518072289156629,317.75510204081633
-0.71514582515271252,-1.0252153182461945,2.9759036144578315,325.10204081632651
-0.57817286280104419,-1.1082491329662501,3,332.44897959183675
-0.43170631802663417,-1.1730855275622007,3.024096385542169,339.79591836734699
-0.27815116744539325,-1.2186598902272796,3.0481927710843375,347.14285714285717
-0.12002878238460196,-1.2442238911864978,3.072289156626506,354.48979591836735
0.040064471964568575,-1.2493577702508598,3.096385542168675,361.83673469387753
0.1994998687917241,-1.2339772292680626,3.1204819277108435,369.18367346938777
0.35565948328878999,-1.1983348162958261,3.1445783132530121,376.53061224489795
0.50597917890299215,-1.1430157787697657,3.168674698795181,383.87755102040819
0.64799071038815659,-1.0689284537566826,3.1927710843373496,391.22448979591837
0.77936225232341672,-0.97728935308503739,3.2168674698795181,398.57142857142856
0.89793668762215961,-0.86960318825435778,3.2409638554216871,405.91836734693879
1.0017670273349455,-0.74763816311402032,3.2650602409638556,413.26530612244898
1.0891483801542368,-0.61339694000492229,3.2891566265060241,420.61224489795921
1.158645946682527,-0.46908375609921826,3.3132530120481931,427.9591836734694
1.2091185787987866,-0.31706822988688438,3.3373493975903616,435.30612244897958
1.2397375172790577,-0.15984645210563331,3.3614457831325302,442.65306122448976
1.25,-3.0616169978683831e-16,3.3855421686746987,450
1.25,0,3.4096385542168677,90
1.2397375172790577,0.1598464521056325,3.4337349397590362,97.346938775510196
1.2091185787987868,0.31706822988688421,3.4578313253012047,104.69387755102041
1.1586459466825272,0.4690837560992176,3.4819277108433737,112.04081632653062
1.0891483801542368,0.61339694000492229,3.5060240963855422,119.3877551020408
1.0017670273349459,0.74763816311401987,3.5301204819277108,126.73469387755102
0.8979366876221595,0.86960318825435801,3.5542168674698797,134.08163265306123
0.77936225232341694,0.97728935308503728,3.5783132530120483,141.42857142857142
0.64799071038815648,1.0689284537566826,3.6024096385542168,148.77551020408163
0.50597917890299238,1.1430157787697655,3.6265060240963858,156.12244897959184
0.35565948328879082,1.1983348162958256,3.6506024096385543,163.46938775510202
0.19949986879172416,1.2339772292680626,3.6746987951807228,170.81632653061223
0.040064471964569165,1.2493577702508598,3.6987951807228918,178.16326530612247
-0.12002878238460192,1.2442238911864978,3.7228915662650603,185.51020408163262
-0.27815116744539292,1.2186598902272796,3.7469879518072289,192.85714285714286
-0.43170631802663439,1.1730855275622005,3.7710843373493979,200.20408163265304
-0.57817286280104385,1.1082491329662501,3.7951807228915664,207.55102040816325
-0.71514582515271186,1.0252153182461949,3.8192771084337349,214.89795918367346
-0.8403761128266457,0.92534749634414459,3.8433734939759039,222.24489795918365
-0.95180744796141781,0.81028549413473594,3.8674698795180724,229.59183673469383
-1.0476101311148005,0.68191862651318624,3.8915662650602409,236.93877551020407
-1.1262110848780238,0.5423546738969478,3.9156626506024099,244.28571428571428
-1.1863196837633359,0.3938852725295261,3.9397590361445785,251.63265306122446
-1.2269489462388317,0.23894828587671568,3.963855421686747,258.9795918367347
-1.2474317409379205,0.080087774975891535,3.987951807228916,266.32653061224494
-1.2474317409379205,-0.080087774975891243,4.0120481927710845,273.67346938775506
-1.2269489462388317,-0.23894828587671535,4.0361445783132535,281.0204081632653
-1.1863196837633359,-0.39388527252952577,4.0602409638554215,288.36734693877554
-1.126211084878024,-0.54235467389694747,4.0843373493975896,295.71428571428572
-1.0476101311148005,-0.68191862651318602,4.1084337349397586,303.06122448979596
-0.95180744796141792,-0.81028549413473572,4.1325301204819276,310.40816326530614
-0.84037611282664582,-0.92534749634414448,4.1566265060240966,317.75510204081633
-0.71514582515271252,-1.0252153182461945,4.1807228915662655,325.10204081632651
-0.57817286280104419,-1.1082491329662501,4.2048192771084336,332.44897959183675
-0.43170631802663417,-1.1730855275622007,4.2289156626506017,339.79591836734699
-0.27815116744539325,-1.2186598902272796,4.2530120481927707,347.14285714285717
-0.12002878238460196,-1.2442238911864978,4.2771084337349397,354.48979591836735
0.040064471964568575,-1.2493577702508598,4.3012048192771086,361.83673469387753
0.1994998687917241,-1.2339772292680626,4.3253012048192776,369.18367346938777
0.35565948328878999,-1.1983348162958261,4.3493975903614457,376.53061224489795
0.50597917890299215,-1.1430157787697657,4.3734939759036138,383.87755102040819
0.64799071038815659,-1.0689284537566826,4.3975903614457827,391.22448979591837
0.77936225232341672,-0.97728935308503739,4.4216867469879517,398.57142857142856
0.89793668762215961,-0.86960318825435778,4.4457831325301207,405.91836734693879
1.0017670273349455,-0.74763816311402032,4.4698795180722897,413.26530612244898
1.0891483801542368,-0.61339694000492229,4.4939759036144578,420.61224489795921
1.158645946682527,-0.46908375609921826,4.5180722891566258,427.9591836734694
1.2091185787987866,-0.31706822988688438,4.5421686746987948,435.30612244897958
1.2397375172790577,-0.15984645210563331,4.5662650602409638,442.65306122448976
1.25,-3.0616169978683831e-16,4.5903614457831328,450
1.25,0,4.6144578313253017,90
1.2397375172790577,0.1598464521056325,4.6385542168674698,97.346938775510196
1.2091185787987868,0.31706822988688421,4.6626506024096379,104.69387755102041
1.1586459466825272,0.4690837560992176,4.6867469879518069,112.04081632653062
1.0891483801542368,0.61339694000492229,4.7108433734939759,119.3877551020408
1.0017670273349459,0.74763816311401987,4.7349397590361448,126.73469387755102
0.8979366876221595,0.86960318825435801,4.7590361445783129,134.08163265306123
0.77936225232341694,0.97728935308503728,4.7831325301204819,141.42857142857142
0.64799071038815648,1.0689284537566826,4.80722891566265,148.77551020408163
0.50597917890299238,1.1430157787697655,4.831325301204819,156.12244897959184
0.35565948328879082,1.1983348162958256,4.8554216867469879,163.46938775510202
0.19949986879172416,1.2339772292680626,4.8795180722891569,170.81632653061223
0.040064471964569165,1.2493577702508598,4.903614457831325,178.16326530612247
-0.12002878238460192,1.2442238911864978,4.927710843373494,185.51020408163262
-0.27815116744539292,1.2186598902272796,4.9518072289156621,192.85714285714286
-0.43170631802663439,1.1730855275622005,4.975903614457831,200.20408163265304
-0.57817286280104385,1.1082491329662501,5,207.55102040816325
-0.71514582515271186,1.0252153182461949,5.024096385542169,214.89795918367346
-0.8403761128266457,0.92534749634414459,5.0481927710843371,222.24489795918365
-0.95180744796141781,0.81028549413473594,5.072289156626506,229.59183673469383
-1.0476101311148005,0.68191862651318624,5.0963855421686741,236.93877551020407
-1.1262110848780238,0.5423546738969478,5.1204819277108431,244.28571428571428
-1.1863196837633359,0.3938852725295261,5.1445783132530121,251.63265306122446
-1.2269489462388317,0.23894828587671568,5.168674698795181,258.9795918367347
-1.2474317409379205,0.080087774975891535,5.1927710843373491,266.32653061224494
-1.2474317409379205,-0.080087774975891243,5.2168674698795181,273.67346938775506
-1.2269489462388317,-0.23894828587671535,5.2409638554216862,281.0204081632653
-1.1863196837633359,-0.39388527252952577,5.2650602409638552,288.36734693877554
-1.126211084878024,-0.54235467389694747,5.2891566265060241,295.71428571428572
-1.0476101311148005,-0.68191862651318602,5.3132530120481931,303.06122448979596
-0.95180744796141792,-0.81028549413473572,5.3373493975903612,310.40816326530614
-0.84037611282664582,-0.92534749634414448,5.3614457831325302,317.75510204081633
-0.71514582515271252,-1.0252153182461945,5.3855421686746983,325.10204081632651
-0.57817286280104419,-1.1082491329662501,5.4096385542168672,332.44897959183675
-0.43170631802663417,-1.1730855275622007,5.4337349397590362,339.79591836734699
-0.27815116744539325,-1.2186598902272796,5.4578313253012052,347.14285714285717
-0.12002878238460196,-1.2442238911864978,5.4819277108433733,354.48979591836735
0.040064471964568575,-1.2493577702508598,5.5060240963855422,361.83673469387753
0.1994998687917241,-1.2339772292680626,5.5301204819277103,369.18367346938777
0.35565948328878999,-1.1983348162958261,5.5542168674698793,376.53061224489795
0.50597917890299215,-1.1430157787697657,5.5783132530120483,383.87755102040819
0.64799071038815659,-1.0689284537566826,5.6024096385542173,391.22448979591837
0.77936225232341672,-0.97728935308503739,5.6265060240963853,398.57142857142856
0.89793668762215961,-0.86960318825435778,5.6506024096385543,405.91836734693879
1.0017670273349455,-0.74763816311402032,5.6746987951807224,413.26530612244898
1.0891483801542368,-0.61339694000492229,5.6987951807228914,420.61224489795921
1.158645946682527,-0.46908375609921826,5.7228915662650603,427.9591836734694
1.2091185787987866,-0.31706822988688438,5.7469879518072293,435.30612244897958
1.2397375172790577,-0.15984645210563331,5.7710843373493974,442.65306122448976
1.25,-3.0616169978683831e-16,5.7951807228915664,450
1.25,0,5.8192771084337345,90
1.2397375172790577,0.1598464521056325,5.8433734939759034,97.346938775510196
1.2091185787987868,0.31706822988688421,5.8674698795180724,104.69387755102041
1.1586459466825272,0.4690837560992176,5.8915662650602414,112.04081632653062
1.0891483801542368,0.61339694000492229,5.9156626506024095,119.3877551020408
1.0017670273349459,0.74763816311401987,5.9397590361445785,126.73469387755102
0.8979366876221595,0.86960318825435801,5.9638554216867465,134.08163265306123
0.77936225232341694,0.97728935308503728,5.9879518072289155,141.42857142857142
0.64799071038815648,1.0689284537566826,6.0120481927710845,148.77551020408163
0.50597917890299238,1.1430157787697655,6.0361445783132535,156.12244897959184
0.35565948328879082,1.1983348162958256,6.0602409638554215,163.46938775510202
0.19949986879172416,1.2339772292680626,6.0843373493975905,170.81632653061223
0.040064471964569165,1.2493577702508598,6.1084337349397586,178.16326530612247
-0.12002878238460192,1.2442238911864978,6.1325301204819276,185.51020408163262
-0.27815116744539292,1.2186598902272796,6.1566265060240966,192.85714285714286
-0.43170631802663439,1.1730855275622005,6.1807228915662646,200.20408163265304
-0.57817286280104385,1.1082491329662501,6.2048192771084336,207.55102040816325
-0.71514582515271186,1.0252153182461949,6.2289156626506026,214.89795918367346
-0.8403761128266457,0.92534749634414459,6.2530120481927707,222.24489795918365
-0.95180744796141781,0.81028549413473594,6.2771084337349397,229.59183673469383
-1.0476101311148005,0.68191862651318624,6.3012048192771086,236.93877551020407
-1.1262110848780238,0.5423546738969478,6.3253012048192767,244.28571428571428
-1.1863196837633359,0.3938852725295261,6.3493975903614457,251.63265306122446
-1.2269489462388317,0.23894828587671568,6.3734939759036147,258.9795918367347
-1.2474317409379205,0.080087774975891535,6.3975903614457827,266.32653061224494
-1.2474317409379205,-0.080087774975891243,6.4216867469879517,273.67346938775506
-1.2269489462388317,-0.23894828587671535,6.4457831325301207,281.0204081632653
-1.1863196837633359,-0.39388527252952577,6.4698795180722888,288.36734693877554
-1.126211084878024,-0.54235467389694747,6.4939759036144578,295.71428571428572
-1.0476101311148005,-0.68191862651318602,6.5180722891566267,303.06122448979596
-0.95180744796141792,-0.81028549413473572,6.5421686746987948,310.40816326530614
-0.84037611282664582,-0.92534749634414448,6.5662650602409638,317.75510204081633
-0.71514582515271252,-1.0252153182461945,6.5903614457831328,325.10204081632651
-0.57817286280104419,-1.1082491329662501,6.6144578313253009,332.44897959183675
-0.43170631802663417,-1.1730855275622007,6.6385542168674698,339.79591836734699
-0.27815116744539325,-1.2186598902272796,6.6626506024096388,347.14285714285717
-0.12002878238460196,-1.2442238911864978,6.6867469879518069,354.48979591836735
0.040064471964568575,-1.2493577702508598,6.7108433734939759,361.83673469387753
0.1994998687917241,-1.2339772292680626,6.7349397590361448,369.18367346938777
0.35565948328878999,-1.1983348162958261,6.7590361445783129,376.53061224489795
0.50597917890299215,-1.1430157787697657,6.7831325301204819,383.87755102040819
0.64799071038815659,-1.0689284537566826,6.8072289156626509,391.22448979591837
0.77936225232341672,-0.97728935308503739,6.831325301204819,398.57142857142856
0.89793668762215961,-0.86960318825435778,6.8554216867469879,405.91836734693879
1.0017670273349455,-0.74763816311402032,6.8795180722891569,413.26530612244898
1.0891483801542368,-0.61339694000492229,6.903614457831325,420.61224489795921
1.158645946682527,-0.46908375609921826,6.927710843373494,427.9591836734694
1.2091185787987866,-0.31706822988688438,6.9518072289156629,435.30612244897958
1.2397375172790577,-0.15984645210563331,6.975903614457831,442.65306122448976
1.25,-3.0616169978683831e-16,7,450
0,0,7,0
